seq	moe_id	unicode_hex	unicode_int	char
04472	A04472	U+96F7	38647	雷
04473	A04473	U+96FB	38651	電
04474	A04474	U+96F9	38649	雹
04475	A04475	U+96F6	38646	零
04476	A04476	U+9700	38656	需
04477	A04477	U+9704	38660	霄
04478	A04478	U+9706	38662	霆
04479	A04479	U+9707	38663	震
04480	A04480	U+9709	38665	霉
04481	A04481	U+970E	38670	霎
04482	A04482	U+9711	38673	霑
04483	A04483	U+9716	38678	霖
04484	A04484	U+970D	38669	霍
04485	A04485	U+9713	38675	霓
04486	A04486	U+970F	38671	霏
04487	A04487	U+971C	38684	霜
04488	A04488	U+971E	38686	霞
04489	A04489	U+972A	38698	霪
04490	A04490	U+9727	38695	霧
04491	A04491	U+9738	38712	霸
04492	A04492	U+9739	38713	霹
04493	A04493	U+9732	38706	露
04494	A04494	U+973D	38717	霽
04495	A04495	U+973E	38718	霾
04496	A04496	U+9742	38722	靂
04497	A04497	U+9748	38728	靈
04498	A04498	U+9744	38724	靄
04499	A04499	U+9752	38738	青
04500	A04500	U+9756	38742	靖
04501	A04501	U+975B	38747	靛
04502	A04502	U+975C	38748	靜
04503	A04503	U+975E	38750	非
04504	A04504	U+9760	38752	靠
04505	A04505	U+9761	38753	靡
04506	A04506	U+9762	38754	面
04507	A04507	U+9766	38758	靦
04508	A04508	U+9768	38760	靨
04509	A04509	U+9769	38761	革
04510	A04510	U+9774	38772	靴
04511	A04511	U+9776	38774	靶
04512	A04512	U+977C	38780	靼
04513	A04513	U+9785	38789	鞅
04514	A04514	U+978D	38797	鞍
04515	A04515	U+978B	38795	鞋
04516	A04516	U+978F	38799	鞏
04517	A04517	U+9798	38808	鞘
04518	A04518	U+97A0	38816	鞠
04519	A04519	U+97A3	38819	鞣
04520	A04520	U+97A6	38822	鞦
04521	A04521	U+97AD	38829	鞭
04522	A04522	U+97C3	38851	韃
04523	A04523	U+97C1	38849	韁
04524	A04524	U+97C6	38854	韆
04525	A04525	U+97CB	38859	韋
04526	A04526	U+97CC	38860	韌
04527	A04527	U+97D3	38867	韓
04528	A04528	U+97DC	38876	韜
04529	A04529	U+97ED	38893	韭
04530	A04530	U+97F3	38899	音
04531	A04531	U+7AE0	31456	章
04532	A04532	U+7ADF	31455	竟
04533	A04533	U+97F6	38902	韶
04534	A04534	U+97FB	38907	韻
04535	A04535	U+97FF	38911	響
04536	A04536	U+9801	38913	頁
04537	A04537	U+9802	38914	頂
04538	A04538	U+9803	38915	頃
04539	A04539	U+9805	38917	項
04540	A04540	U+9806	38918	順
04541	A04541	U+9808	38920	須
04542	A04542	U+9810	38928	預
04543	A04543	U+9811	38929	頑
04544	A04544	U+9813	38931	頓
04545	A04545	U+980A	38922	頊
04546	A04546	U+9812	38930	頒
04547	A04547	U+980C	38924	頌
04548	A04548	U+9817	38935	頗
04549	A04549	U+9818	38936	領
04550	A04550	U+9821	38945	頡
04551	A04551	U+9830	38960	頰
04552	A04552	U+9838	38968	頸
04553	A04553	U+983B	38971	頻
04554	A04554	U+9837	38967	頷
04555	A04555	U+982D	38957	頭
04556	A04556	U+9839	38969	頹
04557	A04557	U+9824	38948	頤
04558	A04558	U+9846	38982	顆
04559	A04559	U+984D	38989	額
04560	A04560	U+984F	38991	顏
04561	A04561	U+984C	38988	題
04562	A04562	U+984E	38990	顎
04563	A04563	U+9853	38995	顓
04564	A04564	U+985E	39006	類
04565	A04565	U+9858	39000	願
04566	A04566	U+985B	39003	顛
04567	A04567	U+9867	39015	顧
04568	A04568	U+986B	39019	顫
04569	A04569	U+986F	39023	顯
04570	A04570	U+9870	39024	顰
04571	A04571	U+9871	39025	顱
04572	A04572	U+98A8	39080	風
04573	A04573	U+98AF	39087	颯
04574	A04574	U+98B1	39089	颱
04575	A04575	U+98B3	39091	颳
04576	A04576	U+98B6	39094	颶
04577	A04577	U+98BA	39098	颺
04578	A04578	U+98BC	39100	颼
04579	A04579	U+98C4	39108	飄
04580	A04580	U+98DB	39131	飛
04581	A04581	U+98DF	39135	食
04582	A04582	U+98E2	39138	飢
04583	A04583	U+98E7	39143	飧
04584	A04584	U+98EA	39146	飪
04585	A04585	U+98EF	39151	飯
04586	A04586	U+98E9	39145	飩
04587	A04587	U+98F2	39154	飲
04588	A04588	U+98ED	39149	飭
04589	A04589	U+98FC	39164	飼
04590	A04590	U+98F4	39156	飴
04591	A04591	U+98FD	39165	飽
04592	A04592	U+98FE	39166	飾
04593	A04593	U+9903	39171	餃
04594	A04594	U+9905	39173	餅
04595	A04595	U+990C	39180	餌
04596	A04596	U+9909	39177	餉
04597	A04597	U+990A	39178	養
04598	A04598	U+9913	39187	餓
04599	A04599	U+9912	39186	餒
04600	A04600	U+9918	39192	餘
04601	A04601	U+9910	39184	餐
04602	A04602	U+9928	39208	館
04603	A04603	U+991E	39198	餞
04604	A04604	U+991B	39195	餛
04605	A04605	U+9921	39201	餡
04606	A04606	U+9935	39221	餵
04607	A04607	U+993E	39230	餾
04608	A04608	U+993F	39231	餿
04609	A04609	U+993D	39229	餽
04610	A04610	U+9945	39237	饅
04611	A04611	U+9952	39250	饒
04612	A04612	U+9951	39249	饑
04613	A04613	U+995C	39260	饜
04614	A04614	U+995E	39262	饞
04615	A04615	U+9996	39318	首
04616	A04616	U+9999	39321	香
04617	A04617	U+99A5	39333	馥
04618	A04618	U+99A8	39336	馨
04619	A04619	U+99AC	39340	馬
04620	A04620	U+99AE	39342	馮
04621	A04621	U+99AD	39341	馭
04622	A04622	U+99B3	39347	馳
04623	A04623	U+99B1	39345	馱
04624	A04624	U+99B4	39348	馴
04625	A04625	U+99C1	39361	駁
04626	A04626	U+99DD	39389	駝
04627	A04627	U+99D0	39376	駐
04628	A04628	U+99DF	39391	駟
04629	A04629	U+99DB	39387	駛
04630	A04630	U+99D1	39377	駑
04631	A04631	U+99D5	39381	駕
04632	A04632	U+99D2	39378	駒
04633	A04633	U+99D9	39385	駙
04634	A04634	U+99ED	39405	駭
04635	A04635	U+99E2	39394	駢
04636	A04636	U+99F1	39409	駱
04637	A04637	U+9A01	39425	騁
04638	A04638	U+99FF	39423	駿
04639	A04639	U+9A0E	39438	騎
04640	A04640	U+9A16	39446	騖
04641	A04641	U+9A19	39449	騙
04642	A04642	U+9A2B	39467	騫
04643	A04643	U+9A30	39472	騰
04644	A04644	U+9A37	39479	騷
04645	A04645	U+9A45	39493	驅
04646	A04646	U+9A43	39491	驃
04647	A04647	U+9A40	39488	驀
04648	A04648	U+9A3E	39486	騾
04649	A04649	U+9A55	39509	驕
04650	A04650	U+9A5A	39514	驚
04651	A04651	U+9A5B	39515	驛
04652	A04652	U+9A57	39511	驗
04653	A04653	U+9A5F	39519	驟
04654	A04654	U+9A62	39522	驢
04655	A04655	U+9A65	39525	驥
04656	A04656	U+9A6A	39530	驪
04657	A04657	U+9AA8	39592	骨
04658	A04658	U+9AAF	39599	骯
04659	A04659	U+9AB0	39600	骰
04660	A04660	U+9AB7	39607	骷
04661	A04661	U+9AB8	39608	骸
04662	A04662	U+9ABC	39612	骼
04663	A04663	U+9ACF	39631	髏
04664	A04664	U+9AD2	39634	髒
04665	A04665	U+9AD3	39635	髓
04666	A04666	U+9AD4	39636	體
04667	A04667	U+9AD8	39640	高
04668	A04668	U+9AE6	39654	髦
04669	A04669	U+9AEE	39662	髮
04670	A04670	U+9AEF	39663	髯
04671	A04671	U+9AFB	39675	髻
04672	A04672	U+9AED	39661	髭
04673	A04673	U+9B03	39683	鬃
04674	A04674	U+9B06	39686	鬆
04675	A04675	U+9B0D	39693	鬍
04676	A04676	U+9B1A	39706	鬚
04677	A04677	U+9B22	39714	鬢
04678	A04678	U+9B25	39717	鬥
04679	A04679	U+9B27	39719	鬧
04680	A04680	U+9B28	39720	鬨
04681	A04681	U+9B31	39729	鬱
04682	A04682	U+9B32	39730	鬲
04683	A04683	U+9B3C	39740	鬼
04684	A04684	U+9B41	39745	魁
04685	A04685	U+9B42	39746	魂
04686	A04686	U+9B45	39749	魅
04687	A04687	U+9B44	39748	魄
04688	A04688	U+9B4F	39759	魏
04689	A04689	U+9B54	39764	魔
04690	A04690	U+9B58	39768	魘
04691	A04691	U+9B5A	39770	魚
04692	A04692	U+9B77	39799	魷
04693	A04693	U+9B6F	39791	魯
04694	A04694	U+9B91	39825	鮑
04695	A04695	U+9BAE	39854	鮮
04696	A04696	U+9BAB	39851	鮫
04697	A04697	U+9BAA	39850	鮪
04698	A04698	U+9BCA	39882	鯊
04699	A04699	U+9BC9	39881	鯉
04700	A04700	U+9BFD	39933	鯽
04701	A04701	U+9BE8	39912	鯨
04702	A04702	U+9BE7	39911	鯧
04703	A04703	U+9C13	39955	鰓
04704	A04704	U+9C0D	39949	鰍
04705	A04705	U+9C2D	39981	鰭
04706	A04706	U+9C25	39973	鰥
04707	A04707	U+9C49	40009	鱉
04708	A04708	U+9C31	39985	鰱
04709	A04709	U+9C3E	39998	鰾
04710	A04710	U+9C3B	39995	鰻
04711	A04711	U+9C54	40020	鱔
04712	A04712	U+9C57	40023	鱗
04713	A04713	U+9C56	40022	鱖
04714	A04714	U+9C77	40055	鱷
04715	A04715	U+9C78	40056	鱸
04716	A04716	U+9CE5	40165	鳥
04717	A04717	U+9CE9	40169	鳩
04718	A04718	U+9CF4	40180	鳴
04719	A04719	U+9CF6	40182	鳶
04720	A04720	U+9CF3	40179	鳳
04721	A04721	U+9D06	40198	鴆
04722	A04722	U+9D09	40201	鴉
04723	A04723	U+9D15	40213	鴕
04724	A04724	U+9D23	40227	鴣
04725	A04725	U+9D26	40230	鴦
04726	A04726	U+9D28	40232	鴨
04727	A04727	U+9D12	40210	鴒
04728	A04728	U+9D1B	40219	鴛
04729	A04729	U+9D3B	40251	鴻
04730	A04730	U+9D3F	40255	鴿
04731	A04731	U+9D51	40273	鵑
04732	A04732	U+9D5D	40285	鵝
04733	A04733	U+9D60	40288	鵠
04734	A04734	U+9D89	40329	鶉
04735	A04735	U+9D61	40289	鵡
04736	A04736	U+9D72	40306	鵲
04737	A04737	U+9D6A	40298	鵪
04738	A04738	U+9D6C	40300	鵬
04739	A04739	U+9DAF	40367	鶯
04740	A04740	U+9DB4	40372	鶴
04741	A04741	U+9DC2	40386	鷂
04742	A04742	U+9DD3	40403	鷓
04743	A04743	U+9DD7	40407	鷗
04744	A04744	U+9DE5	40421	鷥
04745	A04745	U+9DF9	40441	鷹
04746	A04746	U+9DFA	40442	鷺
04747	A04747	U+9E1A	40474	鸚
04748	A04748	U+9E1E	40478	鸞
04749	A04749	U+9E79	40569	鹹
04750	A04750	U+9E7C	40572	鹼
04751	A04751	U+9E7D	40573	鹽
04752	A04752	U+9E7F	40575	鹿
04753	A04753	U+9E82	40578	麂
04754	A04754	U+9E8B	40587	麋
04755	A04755	U+9E92	40594	麒
04756	A04756	U+9E97	40599	麗
04757	A04757	U+9E93	40595	麓
04758	A04758	U+9E9D	40605	麝
04759	A04759	U+9E9F	40607	麟
04760	A04760	U+9EA5	40613	麥
04761	A04761	U+9EA9	40617	麩
04762	A04762	U+9EB4	40628	麴
04763	A04763	U+9EB5	40629	麵
04764	A04764	U+9EBB	40635	麻
04765	A04765	U+9EBC	40636	麼
04766	A04766	U+9EBE	40638	麾
04767	A04767	U+9EC3	40643	黃
04768	A04768	U+9ECD	40653	黍
04769	A04769	U+9ECE	40654	黎
04770	A04770	U+9ECF	40655	黏
04771	A04771	U+9ED1	40657	黑
04772	A04772	U+58A8	22696	墨
04773	A04773	U+9ED8	40664	默
04774	A04774	U+9ED4	40660	黔
04775	A04775	U+9EDE	40670	點
04776	A04776	U+9EDC	40668	黜
04777	A04777	U+9EDD	40669	黝
04778	A04778	U+9EDB	40667	黛
04779	A04779	U+9EE0	40672	黠
04780	A04780	U+9EE8	40680	黨
04781	A04781	U+9EEF	40687	黯
04782	A04782	U+9EF4	40692	黴
04783	A04783	U+9EF7	40695	黷
04784	A04784	U+9F07	40711	鼇
04785	A04785	U+9F0E	40718	鼎
04786	A04786	U+9F13	40723	鼓
04787	A04787	U+9F15	40725	鼕
04788	A04788	U+9F19	40729	鼙
04789	A04789	U+9F20	40736	鼠
04790	A04790	U+9F2C	40748	鼬
04791	A04791	U+9F34	40756	鼴
04792	A04792	U+9F3B	40763	鼻
04793	A04793	U+9F3E	40766	鼾
04794	A04794	U+9F4A	40778	齊
04795	A04795	U+9F4B	40779	齋
04796	A04796	U+9F52	40786	齒
04797	A04797	U+9F5F	40799	齟
04798	A04798	U+9F63	40803	齣
04799	A04799	U+9F61	40801	齡
04800	A04800	U+9F5C	40796	齜
04801	A04801	U+9F66	40806	齦
04802	A04802	U+9F6C	40812	齬
04803	A04803	U+9F6A	40810	齪
04804	A04804	U+9F77	40823	齷
04805	A04805	U+9F72	40818	齲
04806	A04806	U+9F8D	40845	龍
04807	A04807	U+9F94	40852	龔
04808	A04808	U+9F9C	40860	龜
